Date,Open,High,Low,Close,Adj Close,Volume
2012-10-10,119.5,120.25,119.059998,120.080002,107.397797,2829600
2012-10-11,120.949997,122.940002,120.75,121.989998,109.106064,4707200
2012-10-12,121.620003,122.279999,119.889999,120.199997,107.505127,4054900
2012-10-15,121.699997,124.610001,120.75,124.5,111.350983,6412000
2012-10-16,124.230003,125.970001,122.349998,123.220001,110.206169,10115900
2012-10-17,123.32,125.050003,123.050003,124.919998,111.726616,6712400
2012-10-18,123.800003,126.480003,123.190002,125.150002,111.93235,5375100
2012-10-19,124.459999,125.169998,123.019997,123.620003,110.563942,5876400
2012-10-22,122.019997,124.360001,121.919998,122.769997,109.803696,3643000
2012-10-23,120.470001,121.660004,118.120003,119,106.431862,5818500
2012-10-24,119.830002,121.349998,119.769997,119.769997,107.120529,3662000
2012-10-25,120.830002,122.190002,118.650002,119.720001,107.075829,4128800
2012-10-26,119.239998,120.379997,118.379997,119.440002,106.825386,3960900
2012-10-31,119.730003,122.599998,119.660004,122.389999,109.463837,3679700
2012-11-01,122.82,124.879997,122.360001,124.849998,111.664024,3336200
2012-11-02,125.349998,125.889999,123.059998,123.25,110.232994,3188800
2012-11-05,123.190002,124.459999,122.110001,124.080002,110.975349,2568700
2012-11-06,124.330002,126.730003,124.300003,126.25,112.916138,3986000
2012-11-07,122.800003,123.120003,117.970001,117.980003,105.5196,7075800
2012-11-08,119.209999,119.839996,115.260002,115.269997,103.09581,6252100
2012-11-09,114.709999,117.849998,113.839996,116.150002,103.882889,4823100
2012-11-12,116.790001,117.839996,116.300003,117.239998,104.857742,2453600
2012-11-13,115.889999,118.349998,115.080002,116.470001,104.169075,3156600
2012-11-14,116.650002,117.449997,113.879997,114.239998,102.174583,3885700
2012-11-15,114.510002,116.360001,113.910004,115.440002,103.247856,3702900
2012-11-16,115.529999,116.57,114.230003,115.839996,103.605598,4515900
2012-11-19,117.199997,119.190002,117.190002,118.300003,105.805786,3868600
2012-11-20,117.93,118.75,117.370003,118.089996,105.617989,3304000
2012-11-21,118.18,118.230003,116.830002,117.699997,105.269173,2075200
2012-11-23,118.669998,120.309998,118.269997,120.309998,107.603493,1977500
2012-11-26,119.160004,120.949997,118.5,120.940002,108.166985,3371000
2012-11-27,120.5,121.339996,118.379997,118.410004,105.90416,3875200
2012-11-28,117.25,119.330002,116.57,119.330002,107.179611,3811200
2012-11-29,120,120.449997,118.519997,118.730003,106.640678,2980800
2012-11-30,117.959999,119.440002,117.690002,117.790001,105.796379,4264300
2012-12-03,118.419998,119.639999,118.07,118.400002,106.344299,3613900
2012-12-04,118.120003,118.389999,116.199997,116.580002,104.709579,3591600
2012-12-05,117.019997,117.900002,116,117.129997,105.203583,3283000
2012-12-06,117.220001,117.480003,116.199997,117.199997,105.266457,2330900
2012-12-07,117.769997,118,116.139999,116.57,104.700615,3960500
2012-12-10,116.610001,117.169998,115.620003,117.010002,105.095818,3331900
2012-12-11,117.559998,119.800003,117.040001,118.860001,106.757454,5696500
2012-12-12,119.290001,119.980003,118.080002,118.089996,106.065865,5372400
2012-12-13,117.809998,119.160004,117.589996,118.5,106.434128,3329100
2012-12-14,118.449997,120.07,118.300003,119.360001,107.206535,3717200
2012-12-17,120.190002,123.489998,120.029999,123.489998,110.916008,5476700
2012-12-18,124.82,128,124.489998,127.769997,114.760216,8040300
2012-12-19,128.669998,129.300003,126.809998,127.25,114.293175,5525400
2012-12-20,127.349998,129.720001,126.620003,129.720001,116.511673,4402500
2012-12-21,126.629997,128.949997,125.629997,128.440002,115.361984,6393300
2012-12-24,127.870003,128.5,127.400002,127.540001,114.553635,1359300
2012-12-26,128.160004,129.300003,127.110001,127.160004,114.212349,2210100
2012-12-27,127.550003,128.300003,124.57,126.669998,113.772217,3263500
2012-12-28,125.730003,126.620003,125.339996,125.519997,112.739311,1859200
2012-12-31,125.419998,127.68,124.790001,127.559998,114.571571,3623000
2013-01-02,131.300003,131.660004,129.619995,131.660004,118.254135,4449000
2013-01-03,131.699997,131.779999,130.070007,130.940002,117.60746,4584600
2013-01-04,130.929993,134.639999,130.320007,134.509995,120.813934,5234600
2013-01-07,134.119995,134.509995,132.880005,134.259995,120.589355,3556900
2013-01-08,133.710007,133.949997,132.699997,133.050003,119.502602,2760200
2013-01-09,133.399994,134.429993,133.270004,134.320007,120.643265,3666500
2013-01-10,135.070007,138.149994,134.130005,137.369995,123.382706,5960700
2013-01-11,137.020004,137.169998,136.130005,137.130005,123.167183,3211700
2013-01-14,137.190002,137.320007,135.660004,136.130005,122.268974,2855800
2013-01-15,135.550003,137.259995,135.119995,135.589996,121.783974,4322800
2013-01-16,138.940002,141.580002,137.899994,141.089996,126.723938,10650800
2013-01-17,140.889999,141.949997,139.619995,141.009995,126.652077,6596000
2013-01-18,141.350006,144.809998,141.240005,144.449997,129.741837,7349000
2013-01-22,144.009995,146.279999,143.339996,145.949997,131.089111,5158400
2013-01-23,145.779999,145.940002,144.809998,145.559998,130.738831,3948700
2013-01-24,145,146.740005,144.059998,144.960007,130.199905,4638200
2013-01-25,144.179993,145.270004,143.300003,144.460007,129.750854,4639400
2013-01-28,144.429993,145.25,143.690002,144.149994,129.472382,3045600
2013-01-29,144.100006,147.5,143.839996,147.100006,132.121994,4519800
2013-01-30,146.809998,147.419998,145.910004,147.149994,132.166885,4083100
2013-01-31,146.259995,148,146.259995,147.860001,132.804596,3680900
2013-02-01,148.509995,150.399994,147.759995,149.899994,134.636902,4563800
2013-02-04,148.25,148.949997,146.619995,147.520004,132.499237,4679400
2013-02-05,148.350006,150.75,148.179993,150.449997,135.13092,4219200
2013-02-06,149.75,151.139999,149.169998,151.119995,135.732651,3940600
2013-02-07,150.759995,152.5,149,150.259995,134.96022,4890800
2013-02-08,150.779999,151.970001,150.350006,151.600006,136.163803,3612300
2013-02-11,151.419998,152.869995,150.960007,152.240005,136.738647,3751400
2013-02-12,152.479996,154.320007,151.789993,154.110001,138.418213,4309000
2013-02-13,154.110001,154.850006,153.279999,154.520004,138.786484,4369100
2013-02-14,153.839996,156.720001,153.619995,155.929993,140.052917,5035800
2013-02-15,156.399994,156.539993,154.080002,154.990005,139.208603,4254400
2013-02-19,155.690002,159,155.25,158.649994,142.495956,5103400
2013-02-20,158.220001,158.5,154.559998,155.179993,139.379257,5029700
2013-02-21,153.720001,153.949997,149.800003,150.880005,135.517075,8318000
2013-02-22,152.369995,154.130005,152.050003,154.089996,138.400253,4772700
2013-02-25,155.190002,155.690002,147.600006,147.649994,132.615952,6294200
2013-02-26,148.110001,149.460007,146.710007,148,133.382004,5686600
2013-02-27,147.869995,152.050003,147.759995,151.649994,136.671509,4695000
2013-02-28,151.350006,152.399994,149.759995,149.759995,134.96817,4956000
2013-03-01,148.119995,151.699997,147.220001,150.529999,135.66214,4538400
2013-03-04,150.009995,152.470001,149.710007,152.179993,137.149185,3209200
2013-03-05,153.449997,154.960007,152.800003,152.960007,137.852188,4589300
2013-03-06,154.059998,155.050003,152.800003,154.130005,138.906555,3593200
2013-03-07,154.699997,157.190002,154.5,156.619995,141.150665,3886300
2013-03-08,155.889999,156.229996,152.009995,152.979996,137.870148,6615000
2013-03-11,152.449997,154.320007,152.360001,153.300003,138.158585,3586400
2013-03-12,153.300003,153.800003,150.460007,151.850006,136.851746,3432200
2013-03-13,152.029999,152.869995,150.580002,151.910004,136.905884,3356400
2013-03-14,152.270004,154.339996,152.160004,154.020004,138.807449,3886600
2013-03-15,151.350006,155.630005,151.300003,154.839996,139.546448,7301200
2013-03-18,152.529999,153.110001,150.889999,151.949997,136.941864,3788100
2013-03-19,152.610001,153.089996,147.820007,148.839996,134.139069,4726900
2013-03-20,150.020004,151.479996,149.25,150.130005,135.301682,2883800
2013-03-21,149.289993,150.220001,145.369995,145.380005,131.020798,4704000
2013-03-22,146.509995,147.699997,145.610001,146.600006,132.120316,3456800
2013-03-25,147.990005,148.660004,144.679993,146.110001,131.678726,3775400
2013-03-26,148.289993,148.339996,144.869995,146.539993,132.066223,3860400
2013-03-27,145.880005,148.630005,145.860001,147.839996,133.237823,3964800
2013-03-28,148.119995,149.059998,147.130005,147.149994,132.615952,3701300
2013-04-01,146.669998,148.059998,144.600006,146.039993,131.615662,2581100
2013-04-02,145.270004,147.490005,144.770004,146.679993,132.192429,3374100
2013-04-03,146.759995,146.869995,142.179993,143.410004,129.245453,4373300
2013-04-04,143.520004,144.949997,142.240005,142.990005,128.866898,3423800
2013-04-05,140.610001,143.800003,140.339996,143.690002,129.497757,3864300
2013-04-08,143.830002,144.119995,141.839996,143.820007,129.614914,2908700
2013-04-09,144.320007,147.570007,144.070007,146.520004,132.048248,3262800
2013-04-10,147.300003,149.740005,147.240005,149.460007,134.697845,3127600
2013-04-11,149.460007,150.589996,148.220001,149.070007,134.346344,2951800
2013-04-12,148.399994,149.600006,147.009995,149.119995,134.391434,3131400
2013-04-15,148.75,151.449997,145.529999,146.460007,131.994141,5554900
2013-04-16,148.130005,148.429993,142.139999,144.100006,129.867249,8274400
2013-04-17,142.990005,143.600006,138.050003,140.600006,126.712929,6361500
2013-04-18,140.089996,140.899994,137.419998,138.600006,124.910469,4819700
2013-04-19,139.309998,139.839996,137.850006,138.720001,125.018631,3962600
2013-04-22,139.009995,139.850006,137.289993,139.520004,125.739571,3187100
2013-04-23,140.440002,143.389999,139.919998,142.940002,128.821808,3698200
2013-04-24,143.270004,144.449997,142.949997,143.929993,129.71405,2785200
2013-04-25,144.110001,146.050003,143.75,144.759995,130.462051,2637400
2013-04-26,144.5,145.410004,143.070007,144.110001,129.876236,2235200
2013-04-29,144.539993,145.899994,143.910004,145.110001,130.777466,2715300
2013-04-30,145.190002,146.539993,144.559998,146.070007,131.64267,2586300
2013-05-01,145.830002,145.830002,142.399994,142.610001,128.524384,3509000
2013-05-02,142.679993,143.669998,140.389999,143.669998,129.479736,4331900
2013-05-03,145.309998,146.839996,145.059998,145.369995,131.011795,4018800
2013-05-06,145.919998,149.539993,145.639999,148.449997,133.787552,3740400
2013-05-07,149.410004,149.940002,147.550003,149.320007,134.571686,3137600
2013-05-08,149.130005,150.990005,148.399994,150.259995,135.418823,3519200
2013-05-09,150.100006,150.860001,148.25,148.539993,133.868713,2819500
2013-05-10,148.570007,149.179993,147.5,149.100006,134.373398,2632400
2013-05-13,147.669998,150.330002,147.059998,149.630005,134.851044,2975200
2013-05-14,149.5,154.940002,149.5,154.520004,139.258057,5825300
2013-05-15,154.039993,156.279999,153.789993,155.610001,140.240372,4177800
2013-05-16,154.729996,157.490005,153.960007,154.470001,139.212967,3233800
2013-05-17,155.410004,158.699997,155,158.179993,142.556549,4177000
2013-05-20,157.580002,160.490005,157.520004,158.899994,143.205444,4010100
2013-05-21,158.669998,161.740005,158.529999,160.729996,144.854706,4077900
2013-05-22,160.610001,164.470001,158.529999,159.339996,143.602005,6176200
2013-05-23,156.360001,158.889999,154.619995,157.410004,141.862579,5619800
2013-05-24,155.570007,158.919998,155.289993,158.720001,143.043228,3317100
2013-05-28,160.919998,162.679993,159.910004,160.699997,145.285324,4471200
2013-05-29,159.740005,164.130005,159.410004,162.869995,147.247177,4969100
2013-05-30,162.660004,165.449997,161,164.350006,148.58522,4336200
2013-05-31,163.949997,165.830002,162.070007,162.080002,146.532974,4404800
2013-06-03,161.559998,163.740005,159.789993,163.559998,147.870987,4557300
2013-06-04,163.460007,165.740005,160.5,161.679993,146.171326,3977300
2013-06-05,161.429993,162.889999,157.550003,158.300003,143.115555,4138300
2013-06-06,158.300003,159.789993,156.339996,159.679993,144.36319,3243900
2013-06-07,160.970001,166.169998,160.589996,166.009995,150.085983,5690300
2013-06-10,166.699997,168.199997,165.289993,167.490005,151.424026,3914200
2013-06-11,165.350006,166.399994,163.190002,163.309998,147.644974,3858100
2013-06-12,164.979996,164.979996,161.070007,161.860001,146.334061,3243300
2013-06-13,161.199997,166.389999,161.070007,165.820007,149.91423,3768500
2013-06-14,165.740005,166.110001,162.910004,162.919998,147.292404,2970600
2013-06-17,164.080002,165.669998,162.899994,164.110001,148.368225,2628300
2013-06-18,164.149994,164.869995,163.050003,164.149994,148.404404,2060700
2013-06-19,164.160004,164.929993,161.509995,161.559998,146.062881,3557100
2013-06-20,159.149994,159.990005,154.839996,155.410004,140.502792,6488600
2013-06-21,157,157.259995,152.300003,154.25,139.454056,5390200
2013-06-24,151.990005,152.600006,148.710007,150.779999,136.31691,4013200
2013-06-25,152.449997,154.309998,151.550003,153.059998,138.378189,3274600
2013-06-26,154.479996,154.559998,150.75,151.660004,137.112488,3580400
2013-06-27,153.029999,154.990005,152.610001,153.509995,138.785004,2654900
2013-06-28,152.690002,152.770004,151,151.25,136.741791,3011300
2013-07-01,152.779999,154.100006,151.699997,151.75,137.193832,2496100
2013-07-02,151.160004,153.190002,149.899994,150.919998,136.443436,3091600
2013-07-03,149.619995,151.419998,149.279999,150.429993,136.000412,1267700
2013-07-05,152.300003,153.289993,151.5,153.240005,138.540909,2243700
2013-07-08,154.580002,154.800003,152.880005,153.809998,139.056259,2699100
2013-07-09,154.990005,157.440002,153.169998,156.940002,141.886017,3127100
2013-07-10,156.570007,157.619995,154.669998,155.830002,140.882507,2430100
2013-07-11,158.5,159.740005,156.110001,157.710007,142.582123,2965700
2013-07-12,158.619995,160.279999,158.550003,160.110001,144.751938,2844600
2013-07-15,162.800003,163.389999,161.160004,163,147.364731,4129900
2013-07-16,163.919998,164.300003,159.429993,160.240005,144.869446,5972700
2013-07-17,159.839996,161.990005,159.5,161.5,146.008636,3715000
2013-07-18,161.580002,164.580002,161.5,164.059998,148.322983,3462700
2013-07-19,163.75,164.850006,162.580002,164.360001,148.594238,3329700
2013-07-22,163.949997,166.330002,163.880005,166.25,150.302994,2741100
2013-07-23,166.5,167.410004,165.479996,166.259995,150.312027,2545400
2013-07-24,166.75,166.889999,164.440002,165.039993,149.209045,2548100
2013-07-25,164.279999,166,163.690002,165.910004,149.995605,2236200
2013-07-26,165.050003,165.649994,164.270004,165.259995,149.407913,2372200
2013-07-29,164.630005,164.830002,162.020004,163.169998,147.518387,2823600
2013-07-30,163.490005,164.009995,162.330002,162.429993,146.849365,2553300
2013-07-31,162.529999,165.970001,162.429993,164.029999,148.295929,3700300
2013-08-01,165.740005,167.899994,164.880005,167.490005,151.424026,3251900
2013-08-02,166.830002,167.899994,166.460007,167.619995,151.541565,1866700
2013-08-05,167.279999,169.690002,166.440002,168.320007,152.174423,2618400
2013-08-06,168.070007,168.279999,164.470001,164.779999,148.973999,3598500
2013-08-07,164,164.229996,162.050003,163.449997,147.771561,2131000
2013-08-08,164.75,166.429993,162.830002,162.839996,147.220047,2818400
2013-08-09,162.399994,164.100006,162.020004,162.130005,146.578171,2012000
2013-08-12,161.729996,162.380005,160.550003,161.690002,146.180374,1982000
2013-08-13,161.990005,164.550003,160.949997,163.710007,148.006638,2309600
2013-08-14,163.850006,164.800003,162.929993,163.339996,147.672073,1667400
2013-08-15,161.910004,161.970001,160.070007,160.75,145.330566,2206900
2013-08-16,160.279999,162.289993,160.029999,160.660004,145.249146,2024300
2013-08-19,160.169998,160.789993,158.529999,158.630005,143.41391,2228400
2013-08-20,158.720001,160.029999,157.779999,159.559998,144.254684,2288700
2013-08-21,158.779999,159.229996,156.509995,157.110001,142.039703,3053800
2013-08-22,157.809998,159.660004,157.199997,159.410004,144.119095,2302700
2013-08-23,159.589996,159.789993,158,158.649994,143.432022,1495800
2013-08-26,158.410004,160.699997,157.75,157.899994,142.753906,1885200
2013-08-27,155.720001,156.529999,152.929993,153.229996,138.531906,3672000
2013-08-28,153,154.149994,151.449997,152.970001,138.749603,2343200
2013-08-29,152.369995,154.679993,152.089996,153.630005,139.34819,2133000
2013-08-30,153.770004,153.979996,151.330002,152.130005,137.98761,2234000
2013-09-03,154.479996,156.039993,153.520004,154.759995,140.373138,2464800
2013-09-04,154.759995,157.25,154.350006,155.740005,141.262039,2194200
2013-09-05,155.990005,158.050003,155.570007,156.169998,141.652069,2443900
2013-09-06,156.979996,157.710007,153.419998,156.660004,142.096527,2464000
2013-09-09,157.410004,159.699997,157.160004,159.490005,144.663452,2150400
2013-09-10,162.979996,165.529999,162.559998,165.139999,149.788208,5265900
2013-09-11,164.929993,165.789993,163.779999,165.059998,149.715683,2233100
2013-09-12,164.839996,165.309998,163.070007,163.350006,148.164597,2690000
2013-09-13,164.380005,164.720001,162.960007,164,148.754181,2231500
2013-09-16,166.309998,168.570007,165.190002,167.029999,151.502502,3553100
2013-09-17,167.190002,167.580002,165.660004,167.419998,151.856262,2653700
2013-09-18,166.5,169.089996,165.639999,168.059998,152.436768,3422400
2013-09-19,169.690002,170,166.880005,167.779999,152.1828,3534700
2013-09-20,168,169.75,164.029999,169.75,153.96965,20410100
2013-09-23,168.179993,168.460007,164.720001,165.25,149.88797,4816200
2013-09-24,165.520004,166.399994,162.970001,162.970001,147.819946,3422600
2013-09-25,163.259995,163.690002,161.160004,162.309998,147.221298,3614600
2013-09-26,162.899994,163.929993,161.039993,162.289993,147.20314,2711400
2013-09-27,160.690002,160.949997,159.429993,159.850006,144.98999,3679100
2013-09-30,157.720001,159.139999,156.570007,158.210007,143.502457,2803600
2013-10-01,158.860001,160.309998,157.559998,159,144.218964,2465300
2013-10-02,157.690002,159.580002,157.520004,158.669998,143.919678,2431000
2013-10-03,158.630005,159.160004,155.460007,156.850006,142.268875,2949500
2013-10-04,157.080002,157.25,156.089996,156.550003,141.996765,2984500
2013-10-07,155.169998,156.199997,154.220001,154.25,139.910599,2618000
2013-10-08,154.619995,155.850006,153,153.050003,138.822144,2917200
2013-10-09,153.559998,155.320007,152.830002,154.440002,140.082901,3227500
2013-10-10,156.830002,158.240005,156,158.009995,143.321014,3639000
2013-10-11,158.490005,160.490005,157.520004,160,145.126007,3124900
2013-10-14,158.220001,159.919998,157.5,159.460007,144.636246,2428100
2013-10-15,159.809998,160.039993,157.509995,157.630005,142.976364,3038000
2013-10-16,158.580002,162.5,157.5,162.25,147.16684,3649300
2013-10-17,156.479996,159.199997,155.990005,158.320007,143.602203,7522100
2013-10-18,158.839996,159.699997,156.679993,158.690002,143.937836,4982100
2013-10-21,158.669998,160.649994,158.25,159.770004,144.917419,2695400
2013-10-22,160.639999,160.710007,158.229996,159.25,144.44577,3239400
2013-10-23,158.020004,158.080002,156.559998,157.740005,143.076141,2735800
2013-10-24,159.449997,160.350006,158.830002,159.960007,145.089767,2591000
2013-10-25,160,162.240005,159.910004,162.089996,147.021759,3721000
2013-10-28,162,162.190002,160.25,161.449997,146.441254,3341500
2013-10-29,162.070007,163.110001,161.009995,162.110001,147.039917,3702100
2013-10-30,162.559998,162.970001,161.149994,162.050003,146.985474,2344200
2013-10-31,162.089996,163.350006,160.860001,160.860001,145.906113,2785000
2013-11-01,161.029999,162.600006,160.720001,162.050003,146.985474,2738400
2013-11-04,162.419998,163.240005,161.589996,163.160004,147.992264,1711000
2013-11-05,161.669998,162.630005,160.779999,161.949997,146.89476,2529400
2013-11-06,162.529999,164.300003,162.330002,163.520004,148.318802,3593700
2013-11-07,164.039993,164.210007,159.610001,159.639999,144.79953,3490300
2013-11-08,160.389999,163.690002,159.880005,163.169998,148.001328,3856000
2013-11-11,162.5,164.75,162.160004,163.839996,148.60907,2289000
2013-11-12,163.100006,164.380005,162.130005,162.889999,147.747345,2239600
2013-11-13,161.779999,163.710007,161.199997,162.940002,147.79274,3398300
2013-11-14,163.550003,163.949997,162.410004,163.199997,148.02858,3648200
2013-11-15,163.179993,165.419998,163.179993,164.399994,149.11702,2667200
2013-11-18,164.740005,167.649994,164.199997,165.679993,150.278046,3555000
2013-11-19,165.869995,168,165.630005,166.600006,151.112457,2691900
2013-11-20,166.759995,167.25,164.860001,165,149.66124,2793100
2013-11-21,165.25,167.320007,165.009995,167.070007,151.538803,3158500
2013-11-22,166.770004,168.240005,165.529999,168.100006,152.473038,2680500
2013-11-25,168.5,170.5,168.5,169.479996,153.724731,3101700
2013-11-26,169.360001,170.690002,168,168.039993,152.418625,2953400
2013-11-27,168.050003,168.809998,166.869995,168.220001,153.082901,2285300
2013-11-29,167.889999,170.380005,167.690002,168.940002,153.738174,2018700
2013-12-02,169.880005,171.580002,168.679993,169.720001,154.447937,3121100
2013-12-03,169.089996,170.759995,167.910004,168.050003,152.928238,3288200
2013-12-04,167.309998,169.929993,167.309998,168.699997,153.519775,2328200
2013-12-05,167.410004,167.960007,165.350006,165.559998,150.662216,3564100
2013-12-06,167.580002,167.960007,164.770004,167.210007,152.163849,2708500
2013-12-09,168,169.130005,166.839996,167.669998,152.582443,2589500
2013-12-10,167.869995,172.199997,167.520004,169.729996,154.457062,4235400
2013-12-11,169.509995,169.830002,167.130005,167.600006,152.518753,2977100
2013-12-12,166.589996,168.960007,166.520004,168.330002,153.183014,2911900
2013-12-13,168.589996,169.289993,167.600006,168.389999,153.23764,2490600
2013-12-16,169.309998,171.490005,169.089996,170.949997,155.567261,2980000
2013-12-17,171.270004,171.270004,169.710007,170.490005,155.148697,2856700
2013-12-18,171,174.919998,169.990005,174.839996,159.107239,4509600
2013-12-19,174.610001,175.800003,174,174.770004,159.043518,3094400
2013-12-20,174.660004,175.789993,173.75,175.160004,159.398468,3754300
2013-12-23,175.880005,176.690002,175.5,176.470001,160.590515,1585300
2013-12-24,176.669998,176.679993,175.440002,176.160004,160.308456,781300
2013-12-26,176.600006,176.759995,175.179993,176.449997,160.572372,1320100
2013-12-27,176.389999,176.449997,175.570007,176.350006,160.481369,1716900
2013-12-30,176.5,177.119995,175.259995,175.729996,159.917099,1241000
2013-12-31,176.220001,177.440002,176.220001,177.259995,161.309479,1663900
2014-01-02,176.949997,178.380005,176.360001,176.889999,160.972794,1982100
2014-01-03,176.350006,178.850006,176.220001,178.149994,162.119415,2147400
2014-01-06,179.149994,181.130005,178.880005,179.369995,163.22963,2954000
2014-01-07,180.729996,180.979996,177.520004,178.289993,162.246765,2734700
2014-01-08,178.5,178.899994,177.259995,178.440002,162.38327,2208600
2014-01-09,179.080002,179.080002,176.610001,177.399994,161.436874,2149500
2014-01-10,177.399994,178.710007,177,178.389999,162.337799,2506500
2014-01-13,178.300003,178.300003,175.690002,175.880005,160.053665,2823800
2014-01-14,176.259995,177.5,175.710007,176.600006,160.708862,2208800
2014-01-15,177,179.740005,177,178.75,162.665421,3540200
2014-01-16,178.75,178.789993,174.5,175.169998,159.407547,4712200
2014-01-17,175.009995,177.279999,174.5,176.279999,160.417709,3451000
2014-01-21,175.100006,175.589996,171.339996,173.199997,157.614807,5141200
2014-01-22,173.449997,174.639999,172.779999,173.679993,158.05159,2476900
2014-01-23,172.419998,172.419998,169.020004,170.75,155.385269,3977700
2014-01-24,168.529999,169.960007,167.220001,167.639999,152.555099,4156200
2014-01-27,167.080002,167.600006,163.429993,164.690002,149.870575,5589600
2014-01-28,165.029999,166.550003,164.589996,166.25,151.290207,3170400
2014-01-29,163.970001,166.100006,163.619995,163.899994,149.151627,3473700
2014-01-30,165.330002,166.169998,164.570007,165.839996,150.91713,2829400
2014-01-31,163.800003,165.979996,163.300003,164.119995,149.351898,3415500
2014-02-03,165.149994,165.520004,159.770004,159.820007,145.438812,5079700
2014-02-04,160.899994,162.570007,159.850006,161.759995,147.204208,3346600
2014-02-05,160.589996,162.649994,160.320007,160.419998,145.984818,3212900
2014-02-06,161.160004,162,160.100006,161.75,147.195129,3798000
2014-02-07,162.779999,162.899994,160.270004,161.929993,147.358948,4879900
2014-02-10,161.020004,161.770004,160.279999,161,146.512619,4321700
2014-02-11,161.210007,164.960007,160.309998,164.389999,149.597565,4996300
2014-02-12,164.5,165.229996,163.229996,163.5,148.787659,3046600
2014-02-13,162.550003,164.399994,162.100006,164.059998,149.297272,3119600
2014-02-14,163.330002,164.5,162.929993,163.720001,148.987854,3287900
2014-02-18,164.039993,165.589996,163.720001,164.649994,149.834183,3399900
2014-02-19,163.910004,166.179993,162.979996,163.259995,148.569244,3669700
2014-02-20,163.490005,164.970001,162.669998,164.5,149.697647,2631900
2014-02-21,164.300003,165.649994,164.149994,164.5,149.697647,2594500
2014-02-24,164.080002,167.410004,164.080002,166.539993,151.554047,3242900
2014-02-25,166.110001,166.300003,163.160004,163.479996,148.769485,3682300
2014-02-26,163.259995,163.899994,160.770004,162.800003,148.650742,3978300
2014-02-27,162.660004,165.789993,162.339996,165.380005,151.006485,3806600
2014-02-28,164.809998,167.820007,164.570007,166.449997,151.983505,4291500
2014-03-03,164.220001,165.309998,163.660004,164.740005,150.42218,3122900
2014-03-04,166.639999,168.759995,166.199997,168.729996,154.065338,3400500
2014-03-05,168.800003,172.899994,168.25,171.899994,156.959854,4451200
2014-03-06,172.710007,174,172.490005,172.600006,157.59903,3403500
2014-03-07,173.979996,175.589996,173.110001,174.259995,159.114761,4088900
2014-03-10,173.600006,174.490005,172.470001,173.509995,158.429947,2179100
2014-03-11,173.960007,173.960007,169.850006,169.889999,155.124557,3832300
2014-03-12,169.130005,169.990005,167.809998,169.720001,154.96933,2550000
2014-03-13,170.479996,171.240005,166.570007,166.699997,152.211807,3421400
2014-03-14,166.899994,167.399994,165.029999,165.350006,150.979141,2762100
2014-03-17,166.380005,168.800003,166.330002,166.839996,152.33963,3198000
2014-03-18,167.270004,169,167.009995,168.089996,153.480988,1941300
2014-03-19,168.490005,170.160004,166.800003,168.179993,153.563171,3534100
2014-03-20,167.880005,170.449997,167.270004,169.220001,154.512772,3950500
2014-03-21,169.690002,170,166.910004,166.949997,152.440063,4779100
2014-03-24,167.130005,167.979996,165.100006,165.720001,151.316971,2723000
2014-03-25,166.589996,167.419998,162.800003,163.25,149.061676,4437500
2014-03-26,164.740005,165,161.720001,161.729996,147.673737,2590300
2014-03-27,161.800003,163.309998,160.770004,162.289993,148.185074,3890200
2014-03-28,162.210007,164.190002,161.289993,162.300003,148.194229,2630500
2014-03-31,163.220001,164.139999,162.220001,163.850006,149.609528,2494300
2014-04-01,164.759995,166.289993,164.220001,165.919998,151.499588,3325500
2014-04-02,165.899994,167.539993,165.729996,167.270004,152.732254,2407600
2014-04-03,167.309998,167.669998,165,166.089996,151.65477,2337300
2014-04-04,167.009995,167.039993,162.850006,163.240005,149.05249,3262500
2014-04-07,162.949997,163.199997,158.440002,158.559998,144.779282,4650800
2014-04-08,158.699997,158.759995,155.479996,156.559998,142.953064,6839900
2014-04-09,157.110001,159,156.419998,158.160004,144.414032,4010000
2014-04-10,158.410004,158.880005,155.809998,155.979996,142.423492,4806600
2014-04-11,154.449997,154.490005,151.649994,152.720001,139.446793,6460700
2014-04-14,154.800003,155.130005,153.419998,154.740005,141.291214,3053700
2014-04-15,155,156.020004,153.100006,154.919998,141.455643,3639600
2014-04-16,156.339996,157.289993,155.119995,157.220001,143.555725,3194200
2014-04-17,161.029999,161.440002,157.350006,157.440002,143.756561,4525200
2014-04-21,157.5,158.270004,156.229996,157.800003,144.085342,4551700
2014-04-22,157.639999,160.809998,157.270004,160.460007,146.514145,4547300
2014-04-23,160.259995,160.940002,159.279999,160.449997,146.505005,2040600
2014-04-24,161.039993,162.110001,160.589996,160.850006,146.870239,2934200
2014-04-25,160.479996,160.770004,157.910004,158.240005,144.487061,3302100
2014-04-28,158.600006,158.830002,154,156.539993,142.934845,3897800
2014-04-29,157.029999,158.380005,156.639999,158.240005,144.487061,2160500
2014-04-30,158.380005,160.360001,158.190002,159.820007,145.929764,2745700
2014-05-01,159.800003,161,159.699997,160.369995,146.431976,2079500
2014-05-02,160.460007,161.839996,158.570007,158.880005,145.071472,2561500
2014-05-05,156.5,156.899994,154.520004,156.350006,142.761353,3015700
2014-05-06,155.850006,155.850006,154.179993,154.539993,141.108627,3073100
2014-05-07,155.410004,156.309998,153.710007,155.520004,142.003479,3260900
2014-05-08,155.759995,158.220001,155.199997,157.399994,143.720062,2719600
